;UHPO;Kozyrevsk Airport;56.09, 159.876666667
;;San Carlos Apache Airport;33.3530555556, -110.667222222
SAD;KSAD;Safford Regional Airport;32.8533333333, -109.635
KVS;LYKA;Kraljevo Sport Airport;43.7306555556, 20.7239972222
;;Krasnovishersk Airport;60.41, 57.1383333333
KTI;VDKT;Kratié Airport;12.4904, 106.0554
KHU;;Kremenchuk Airport;49.13083333, 33.47527778
;;Kroelinger Airport;39.5238888889, -75.0463888889
;FAKS;Kroonstad Airport;-27.66055556, 27.31555556
KSC;LYKS;Kruševac Airport;43.5616666667, 21.3366666667
KUG;YKUB;Kubin Airport;-10.225, 142.223333333
;EFKH;Kuhmo Airfield;64.1125, 29.43861111
;;Kuktong Airport;41.24972222, 129.56366667
LKK;PAKL;Kulik Lake Airport;58.9819, -155.121
;;Kulm Municipal Airport;, 
;;Kumgang Airport;38.56452778, 128.00427778
;;Kushinagar Airport;26.77, 83.90805556
;;Kutztown Airport;40.5033, -75.7869
;;Kwail Airport;38.42552778, 125.01922222
;;Kwaksan Airport;39.73191667, 125.11072222
;SMSM;Kwamelasemoetoe Airstrip;2.33333333333, -56.7833333333
;YKTN;Kyneton Airport;-37.225, 144.446666667
;UAFS;Kyzyl-Kiya Airport;40.27166667, 72.04694444
;UENK;Kyzyl-Syr Airport;63.885, 122.776666667
;EFKR;Kärsämäki Airfield;63.98916667, 25.74361111
;;Kébir Airport;18.9666666667, 20.5
KNZ;GAKA;Kéniéba Airport;12.8391666667, -11.2527777778
OLF;KOLF;L. M. Clayton Airport;48.0944444444, -105.575
PMD;KPMD;Palmdale Regional Airport;34.629444, -118.084444
;;LAPD Hooper Heliport;34.0542888889, -118.229888889
;;LaBelle Municipal Airport;26.7405833333, -81.4282777778
LGC;KLGC;LaGrange Callaway Airport;33.0089, -85.0725
;MDVA;La Caleta Field;, 
;LECD;La Cerdanya Aerodrome;42.38833333, 1.86666667
;;La Cholla Airpark;32.4466666667, -111.002777778
LCR;;La Chorrera Airport;-1.45788889, -72.80231944
LCL;MULM;La Coloma Airport;22.33638889, -83.64222222
;LSGP;La Côte Airport;46.40638889, 6.25805556
LFR;SVLF;La Fría Airport;8.23916667, -72.27111111
;;La Grande-4/Lac de la Falaise Water Aerodrome;53.7094444444, -73.7208333333
LHX;KLHX;La Junta Municipal Airport;38.05, -103.51
LMC;;La Macarena Airport;2.17916667, -73.7875
LPG;SADL;La Plata Airport;-34.97222222, -57.89472222
;;La Porte Municipal Airport (Texas);29.6692, -95.0642
;DRRP;La Tapoa Airport;12.483, 2.4
VVC;SKVV;La Vanguardia Airport;4.16777777778, -73.6136111111
OZC;RPMO;Labo Airport;8.178525, 123.841386111
;;Lac du Bonnet (North) Water Aerodrome;50.2833, -96
LCI;KLCI;Laconia Municipal Airport;43.5727777778, -71.4188888889
LDO;SMDO;Laduani Airstrip;4.3754, -55.4075
;AYLA;Lae Airfield;-6.73305555556, 146.995833333
LML;;Lae Airport;8.92166666667, 166.265555556
;;Lafayette Airstrip;45.2442833333, -123.128994444
;;Lafferty Field;44.3151238889, -123.024810278
;;Lake Billy Chinook Airport;44.5191666667, -121.320555556
;YLCG;Lake Cargelligo Airport;-33.2783, 146.37
LCH;KLCH;Lake Charles Regional Airport;30.1261111111, -93.2233333333
LCQ;KLCQ;Lake City Gateway Airport;30.1819444444, -82.5769444444
LXV;KLXV;Lake County Airport (Colorado);39.2203, -106.317
LKV;KLKV;Lake County Airport (Oregon);42.1611, -120.399
;;Lake Elmo Airport;44.9975, -92.8555555556
;;Lake Gardner Seaplane Base;42.8613888889, -70.9933333333
LGE;;Lake Gregory Airport;-20.1089, 127.619
HII;KHII;Lake Havasu City Airport;34.5711111111, -114.358333333
;;Lake Isabella – Cal Brewer Memorial Airport;43.6444, -84.9819
;YLJN;Lake Johnston Airport;-32.3183, 120.555
;;Lake Louise Airport;62.2936, -146.579
;;Lake Muskoka South Water Aerodrome;44.9661, -79.43
LKP;KLKP;Lake Placid Airport;44.2644444444, -73.9619444444
TVL;KTVL;Lake Tahoe Airport;38.8938888889, -119.995277778
;;Lake Village Airport;41.15, -87.4625
;;Lake Wales Municipal Airport;27.8936111111, -81.6202777778
;;Lake Wenatchee State Airport;47.8194, -120.72
;;Lake Woahink Seaplane Base;43.9041666667, -124.114722222
;;Lake in the Hills Airport;42.2066666667, -88.3230555556
;;Lakehill Airport;40.7069444444, -80.0302777778
;;Lakeside State Airport;43.5831702778, -124.180391667
;;Lakeview Airport (Texas);33.1319, -97.0142
;;Lakeway Airpark;30.3575, -97.9944
;;Lakewood Airport;40.0668, -74.1777
;;Lakhimpur Kheri Airport;28.4675, 80.5775
;VILP;Lalitpur Airstrip;, 
;;Lamar County Airport;33.8467, -88.1156
LLU;KLLU;Lamar Municipal Airport (Missouri);37.4894, -94.3114
;;Lambert Field Airport;44.7302777778, -123.075833333
;VTCO;Lamphun Airport;18.54444444, 99.01638889
;;Lampson Field;38.9905555556, -122.900555556
LNY;PHNY;Lanai Airport;20.7855555556, -156.951388889
;;Lancaster Airpark;45.2, -74.3625
LNS;KLNS;Lancaster Airport (Pennsylvania);40.1222, -76.2944
LNC;KLNC;Lancaster Regional Airport;32.5775, -96.7175
LKR;KLKR;Lancaster County Airport;34.7227777778, -80.8547222222
;;Land's Inn Ranch Airport;44.5937555556, -119.56415
;;Lane Airport;33.4814, -79.8878
;;Lane Field Airport;33.3661111111, -97.1463888889
;SMLT;Langatabbetje Airstrip;4.9961, -54.4418
;EDEL;Langenlonsheim Airfield;49.90805556, 7.9075
;KAIG;Langlade County Airport;45.1541666667, -89.1108333333
;;Lansdowne Airport;41.1305555556, -80.6197222222
IGQ;KIGQ;Lansing Municipal Airport;41.535, -87.5294444444
LRA;LGLR;Larissa National Airport;39.6491, 22.4654527778
;;Las Barrancas Airstrip;25.9927777778, -112.191944444
BWW;MUBR;Las Brujas Airport (Cuba);22.62111111, -79.14722222
LRU;KLRU;Las Cruces International Airport;32.2894444444, -106.921944444
SFD;SVSR;Las Flecheras Airport;7.88305556, -67.44388889
RCU;SAOC;Las Higueras Airport;-33.08527778, -64.26138889
;SCVL;Las Marías Airport;-39.7958333333, -73.2413888889
;WITG;Lasikin Airport;2.41666667, 96.32916667
;;Laurel/Whittington Aerodrome;43.9792, -80.1772
;MRLE;Laurel Airport (Costa Rica);8.43333333, -82.9
;;Laurel Airport (Delaware);38.5422, -75.5944
;;Laurel Municipal Airport;45.7044444444, -108.759444444
LUX;KLUX;Laurens County Airport;34.5069, -81.9472
MXE;KMEB;Laurinburg-Maxton Airport;34.7919444444, -79.3658333333
LVO;YLTN;Laverton Airport;-28.6136111111, 122.423888889
;;Lavina Airport;46.3072, -108.956
;SMLA;Lawa Anapaike Airstrip;3.41666666667, -54.0333333333
;SMAN;Lawa Antino Airstrip;3.658, -54.036
;SMTA;Lawa Tabiki Airstrip;3.6788, -54.0852
;;Lawen Strip;43.4795833333, -118.83075
;YLAW;Lawlers Airport;-28.09, 120.54
HTW;KHTW;Lawrence County Airpark;38.4191666667, -82.4944444444
MWC;KMWC;Lawrence J. Timmerman Airport;43.1102777778, -88.0344444444
LWC;KLWC;Lawrence Municipal Airport (Kansas);39.0111, -95.2164
LWM;KLWM;Lawrence Municipal Airport (Massachusetts);42.7172, -71.1233
;LFMC;Le Luc – Le Cannet Airport;43.38472222, 6.38694444
LRJ;KLRJ;Le Mars Municipal Airport;42.7781, -96.1936
;;Le Roy Airport;42.9814, -77.9375
;;Le Sueur Municipal Airport;44.4372222222, -93.9125
;;Lea County-Zip Franklin Memorial Airport;32.9538888889, -103.408888889
;;Lea County Jal Airport;32.1311111111, -103.154722222
HOB;KHOB;Lea County Regional Airport;32.6875, -103.216944444
;;Leach Airport;37.785, -106.047
LEB;KLEB;Lebanon Municipal Airport (New Hampshire);43.6261, -72.3042
;;Lebanon Municipal Airport (Tennessee);36.1903, -86.3156
;;Lebanon State Airport;44.529845, -122.929533333
;KLXT;Lee's Summit Municipal Airport;38.9596944444, -94.3713611111
AIZ;KAIZ;Lee C. Fine Memorial Airport;38.0960333333, -92.5494861111
GVL;KGVL;Lee Gilmer Memorial Airport;34.2725, -83.8302777778
;;Lee Vining Airport;37.9577777778, -119.105833333
JYO;KJYO;Leesburg Executive Airport;39.0781, -77.5575
LEE;KLEE;Leesburg International Airport;28.8230833333, -81.8087222222
NBW;MUGM;Leeward Point Field;19.9063888889, -75.2069444444
LKL;ENNA;Station Group Banak;70.0666666667, 24.9738888889
;;Lehman Field;45.485675, -122.233977778
;SMLI;Lelygebergte Airstrip;, 
SMN;KSMN;Lemhi County Airport;45.1239, -113.881
ADG;KADG;Lenawee County Airport;41.8677777778, -84.0772222222
;;Lenhardt Airpark;45.1803983333, -122.743425
;;Lenino (air base);52.91, 156.87833333
LEC;SBLE;Lençóis Airport;-12.4833333333, -41.2730555556
;;Leo Airport;11.1, -2.1
LNO;YLEO;Leonora Airport;-28.8780555556, 121.315555556
LRS;LGLE;Leros Municipal Airport;37.1847222222, 26.8002777778
;LBLS;Lesnovo Airfield;42.63305556, 23.64722222
;;Lester State Ultralight Flightpark;47.215, -121.462
MOM;GQNL;Letfotar Airport;17.75, -12.5
;;Lethbridge/Anderson Aerodrome;49.6569, -112.773
;;Lethbridge (J3 Airfield) Aerodrome;49.7417, -112.738
;;Lethbridge (Mercer Field) Aerodrome;49.5547, -112.564
;YLED;Lethbridge Airpark;-37.9169444444, 144.100277778
KLL;;Levelock Airport;59.1281, -156.859
LOT;KLOT;Lewis University Airport;41.6072222222, -88.0961111111
LWS;KLWS;Lewiston – Nez Perce County Airport;46.3744, -117.015
LWT;KLWT;Lewistown Municipal Airport;47.0491666667, -109.466666667
;;Lexington Airport (Oregon);45.4541, -119.69
;;Lexington Municipal Airport;39.2097222222, -93.9280555556
LIA;ZULP;Liangping Airport;30.6794444444, 107.786111111
LBL;KLBL;Liberal Mid-America Regional Airport;37.0441666667, -100.96
;;Liberty County Airport (Georgia);, 
LTY;KLTY;Liberty County Airport (Montana);48.5108, -110.991
;;Liberty Municipal Airport;30.0777777778, -94.6986111111
LLB;ZULB;Libo Airport;25.4525, 107.961666667
;;Lida Junction Airport;37.4919444444, -117.188333333
;HAAL;Lideta Army Airport;9.00361, 38.7261
LDK;ESGL;Lidköping-Hovby Airport;58.4652777778, 13.1741666667
;EFLN;Lieksa-Nurmes Airfield;63.5119444444, 29.6291666667
;SKME;Lieutenant Colonel Luis F. Pinto Parra Air Base;4.21638888889, -74.635
;;Likely Aerodrome;52.6167, -121.5
LIK;;Likiep Airport;9.82333333333, 169.308611111
AOH;KAOH;Lima Allen County Airport;40.7083333333, -84.0275
LIM;SPIM;Limatambo International Airport;-12.09805556, -77.01527778
;;Limbe Airport;4.01666666667, 9.2
;;Lincoln County Airport;37.7875, -114.421666667
;;Lincoln Park Airport;40.9475, -74.3144444444
LHM;KLHM;Lincoln Regional Airport (California);38.9092, -121.351
LRG;KLRG;Lincoln Regional Airport (Maine);45.3622, -68.5347
IPJ;KIPJ;Lincolnton-Lincoln County Regional Airport;35.4833333333, -81.1611111111
;;Lindey's Landing West Seaplane Base;47.1744444444, -113.48
;;Linfen Qiaoli Airport;, 
;RPUG;Lingayen Airport;16.0350583333, 120.241613889
HZH;ZUNP;Liping Airport;26.3227777778, 109.151666667
;HULI;Lira Airport;2.24777777778, 32.9097222222
;;Yugarenok Airport;59.765, 137.683333333
ECP;KECP;Northwest Florida Beaches International Airport;30.3583, -85.7956
OLS;KOLS;Nogales International Airport;31.4177777778, -110.847777778
NOG;MMNG;Nogales International Airport (Mexico);31.22611111, -110.97583333
PHF;KPHF;Newport News/Williamsburg International Airport;37.1319, -76.4931
;;New Pune International Airport;18.84166667, 73.74361111
ART;KART;Watertown International Airport;43.9919444444, -76.0205555556
RRT;KRRT;Warroad International Memorial Airport;48.9413888889, -95.3483333333
CLM;KCLM;William R. Fairchild International Airport;48.1203, -123.5
PHB;SBPB;Parnaíba-Prefeito Dr. João Silva Filho International Airport;-2.89305555556, -41.7297222222
;;Presidente Médici International Airport;-9.99194444444, -67.8047222222
SLW;MMIO;Plan de Guadalupe International Airport;25.5494444444, -100.928611111
PNS;KPNS;Pensacola International Airport;30.4734, -87.1866
PSM;KPSM;Portsmouth International Airport at Pease;43.0780555556, -70.8233333333
PPE;MMPE;Puerto Peñasco International Airport;31.3597222222, -113.5325
;;Quang Ninh International Airport;, 
GLS;KGLS;Scholes International Airport at Galveston;29.2652777778, -94.8605555556
YNT;ZSYT;Yantai Penglai International Airport;, 
YUM;KNYL;Yuma International Airport;32.6566666667, -114.606111111
TRG;NZTG;Tauranga Airport;-37.6719444444, 176.196111111
TXU;;Tabou Airport;4.43781111111, -7.36273055556
TLJ;PATL;Tatalina LRRS Airport;62.8944, -155.976
;LGTT;Tatoi Airport;38.1089277778, 23.7838361111
TPC;SETR;Tarapoa Airport;-0.122777777778, -76.3375
TTG;SAST;Tartagal "General Enrique Mosconi" Airport;-22.6191666667, -63.7933333333
;;Tarnogsky Gorodok Airport;60.5033333333, 43.6016666667
XTG;YTGM;Thargomindah Airport;-27.9863888889, 143.810833333
OUZ;GQPZ;Tazadit Airport;22.7566666667, -12.0411111111
;;Tasayevo Airport;57.175, 94.89
;;Tuscola Airport;39.7808333333, -88.3061111111
;;Tallman Airport;44.5683333333, -122.971388889
TKA;PATK;Talkeetna Airport;62.3206, -150.094
TPR;YTMP;Tom Price Airport;-22.7461111111, 117.868888889
;;Tamarack Springs Ranch Airport;45.5012583333, -117.47185
;;Tambao Airport;14.7908333333, 0.0411111111111
HEE;KHEE;Thompson-Robbins Airport;34.5764, -90.6758
THT;GQNT;Tamchakett Airport;17.233, -10.817
TSG;;Tanacross Airport;63.3744, -143.336
;;Thunder Bay/Eldorado Aerodrome;48.5722222222, -88.8166666667
;;Tanner-Hiller Airport;42.3563888889, -72.1300833333
TAV;;Tau Airport;-14.2291666667, -169.511111111
;;Toutant Airport;41.9556, -72.0542
IRZ;SWTP;Tapuruquara Airport;-0.416944444444, -65.0338888889
;;Takaka Aerodrome;-40.90375, 172.805285
;;Toksan Airport;39.9970833333, 127.612305556
TIW;KTIW;Tacoma Narrows Airport;47.2680555556, -122.578055556
TBH;RPVU;Tugdan Airport;12.3108333333, 122.084444444
TPG;;Taiping Airport;4.86638888889, 100.715277778
;;Taechon Airport;39.9035, 125.489333333
;;Taechon Northwest Airport;39.9934444444, 125.365444444
;;Tallahassee Commercial Airport;30.5472222222, -84.3738888889
TIY;GQND;Tidjikja Airport;18.57, -11.4233333333
TAJ;;Tadji Airport;-3.199, 142.428333333
;;Trout Lake Airport (Northwest Territories);60.4403, -121.236
TTQ;MRAO;Tortuguero Airport;10.5688888889, -83.5147222222
TTN;KTTN;Trenton-Mercer Airport;40.2767, -74.8133
;;Trenton/Mountain View Airport;44.0694444444, -77.3380555556
;;Turners Falls Airport;42.5916666667, -72.5230555556
TNL;UKLT;Ternopil Airport;49.525, 25.7
;;Troy Airport;48.4802777778, -115.903611111
TRH;;Trona Airport;35.8125, -117.327
TJI;MHTJ;Trujillo Airport;15.9269444444, -85.9383333333
TKF;KTRK;Truckee Tahoe Airport;39.32, -120.139444444
TCB;MYAT;Treasure Cay Airport;26.7452777778, -77.3911111111
HTS;KHTS;Tri-State Airport;38.3669, -82.5586
ANQ;KANQ;Tri-State Steuben County Airport;41.6397, -85.0836
PPF;KPPF;Tri-City Airport (Kansas);37.3308333333, -95.5061111111
CZG;KCZG;Tri-Cities Airport (New York);42.0786, -76.0964
;;Tri-County Airport (Florida);30.8458, -85.6014
;KASJ;Tri-County Airport (North Carolina);36.2975, -77.1708
TDW;KTDW;Tradewind Airport;35.17, -101.826
;EITM;Trim Aerodrome;53.575, -6.73861111111
;;Trinca Airport;40.9667644444, -74.7801666667
;;Trinity Center Airport;40.9833333333, -122.694166667
;;Triodos Airport;37.0944444444, 21.9902777778
;;Trivelpiece Airport;45.3315027778, -123.20705
TEI;VETJ;Tezu Airport;27.9417, 96.1346
;;Tessalit Airport;20.243, 0.977311111111
;FZVJ;Tshumbe Airport;-4.10166666667, 24.4
TSH;FZUK;Tshikapa Airport;-6.43833333333, 20.7947222222
;;Silver Lake Forest Service Strip;43.1109725, -121.094166667
;;Taft Airport;35.1411111111, -119.441111111
TAF;DAOL;Oran Tafraoui Airport;35.5410694444, -0.533894444444
TEA;MHTE;Tela Airport;15.7758333333, -87.4758333333
;DAAM;Telergma Airport;36.1086944444, 6.36425
;;Temple Bar Airport;36.0205555556, -114.335
THG;YTNG;Thangool Airport;-24.4938888889, 150.578888889
TCZ;ZUTC;Tengchong Tuofeng Airport;24.9913888889, 98.4958333333
ATG;SPAY;Tnte. Gral. Gerardo Pérez Pinedo Airport;-10.7288888889, -73.7663888889
TCN;MMHC;Tehuacán Airport;18.4969444444, -97.4197222222
TVY;KTVY;Tooele Valley Airport;40.6126, -112.351
TNP;KTNP;Twentynine Palms Airport;34.1316666667, -115.945833333
;;Twin Bridges Airport (Idaho);43.9436, -114.11
;;Twin Lakes Airport (South Carolina);33.6456, -81.8669
;;Twin Lakes Airport (North Carolina);35.915, -80.4569
;;Twitchell Airport;44.1889444444, -70.2328611111
;;Tottenham/Ronan Aerodrome;44.0422222222, -79.8463888889
;;Thor Lake Aerodrome;62.1008333333, -112.625555556
;UNIT;Tura Airport;64.3333333333, 100.433333333
TOH;NVSD;Torres Airport;-13.3275, 166.638333333
TRY;HUTO;Tororo Airport;0.68, 34.1677777778
TLQ;ZWTP;Turpan Jiaohe Airport;43.0306, 89.1006
TOW;SBTD;Toledo Airport (Brazil);-24.6853, -53.6967
;;Toledo State Airport;44.6009516667, -123.939558333
TOL;KTOL;Toledo Express Airport;41.5868055556, -83.8078333333
TDZ;KTDZ;Toledo Executive Airport;41.5647222222, -83.4822222222
TCE;LRTC;Tulcea Airport;45.0627777778, 28.7144444444
OJA;KOJA;Thomas P. Stafford Airport;35.5458, -98.6686
UMU;SSUM;Umuarama Airport;-23.7991666667, -53.3138888889
UNA;SBTC;Una-Comandatuba Airport;-15.3533333333, -38.9972222222
TPH;KTPH;Tonopah Airport;38.0602777778, -117.086666667
TNH;ZYTN;Tonghua Sanyuanpu Airport;42.2538888889, 125.703888889
;;Toha Ri North Airport;38.7031388889, 126.284805556
TWB;YTWB;Toowoomba Airport;-27.5413888889, 151.9125
;PFTO;Tok Junction Airport;63.3294, -142.954
;RJCT;Tokachi Airfield;42.8902777778, 143.158333333
TOC;KTOC;Toccoa Airport;34.5927777778, -83.2963888889
TUR;SBTU;Tucuruí Airport;-3.79361111111, -49.7197222222
XSA;KXSA;Tappahannock–Essex County Airport;37.8597, -76.8942
;;Puerto Adolfo López Mateos Airstrip;25.1969444444, -112.113333333
;;Puerto Cortés Airstrip;24.475, -111.825833333
AJS;;Punta Abreojos Airstrip;26.7272222222, -113.559722222
;;Punta Arena Airstrip;24.0269444444, -109.8375
;;Punta San Pedro Airstrip;26.8180555556, -111.883611111
;;Punta San Carlos Airstrip;29.6194444444, -115.503333333
;;Punta Prieta Airstrip;28.9213888889, -114.151388889
;;Punta Pescadero Airstrip;23.8033333333, -109.707222222
PCO;MMPL;Punta Colorada Airstrip;23.575, -109.535833333
SMZ;SMST;Stoelmans Eiland Airstrip;4.35, -54.4166694444
;;Essex/Billing Airstrip;42.1867, -82.7822
CDN;KCDN;Woodward Field (airport);34.2836, -80.565
EUF;KEUF;Weedon Field;31.9514, -85.1289
SUA;KSUA;Witham Field;27.1816944444, -80.2210833333
;POLI;Oliktok Long Range Radar Site;70.4983, -149.889
;;Ridge Landing Airpark;27.7552777778, -81.5997222222
;;Litchfield Municipal Airport (Illinois);39.1625, -89.6747
;KLJF;Litchfield Municipal Airport (Minnesota);45.0972, -94.5072
LXL;KLXL;Little Falls/Morrison County Airport;45.9497222222, -94.3475
LLR;KLLR;Little River Airport;39.2619444444, -123.753611111
LIU;KLIU;Littlefield Municipal Airport;33.9239, -102.387
;;Liupanshui Yuezhao Airport;26.6064, 104.979
OZW;KOZW;Livingston County Spencer J. Hardy Airport;42.6294444444, -83.9822222222
;;Livingston Municipal Airport (Tennessee);36.4122, -85.3117
;;Livingston Municipal Airport (Texas);30.6858, -95.0181
LZR;YLZI;Lizard Island Airport;-14.6733333333, 145.455
AQO;KAQO;Llano Municipal Airport;30.7836111111, -98.6619444444
;;Lloyd Stearman Field;37.7777777778, -97.1136111111
;FNLB;Lobito Airport;-12.3711111111, 13.5366666667
IRG;YLHR;Lockhart River Airport;-12.7869444444, 143.304722222
;;Lodwick Field;28.0169, -82.1006
LOK;HKLO;Lodwar Airport;3.12222222222, 35.61
LGU;KLGU;Logan-Cache Airport;41.7912222222, -111.851583333
;;Logan County Airport (West Virginia);37.8556, -81.9158
;HKLT;Loitokitok Airport;-2.90694444444, 37.5213888889
LOY;HKLY;Loiyangalani Airport;2.76861111111, 36.7166666667
;HKLG;Lokitaung Airport;4.32, 35.69
LPC;KLPC;Lompoc Airport;34.6656194444, -120.467502778
LOZ;KLOZ;London-Corbin Airport;37.0869444444, -84.0775
;;Lone Oaks Ranch Airport;44.7767888889, -122.760088889
;;Lone Pine Airport;36.5882666667, -118.052030556
CXO;KCXO;Lone Star Executive Airport;30.3525, -95.4144444444
LNP;KLNP;Lonesome Pine Airport;36.9875, -82.53
;;Long Lake Seaplane Base (Sinclair, Maine);47.19305556, -68.23138889
GSA;;Long Pasia Airport;4.40944444444, 115.718888889
;;Long Ranch Airport;42.0190388889, -121.703886111
;;Long Sukang Airport;4.55222222, 115.49388889
;;Longnan Chengzhou Airport;, 
;;Longview Ranch Airport;44.6616666667, -119.651944444
;;Lookingglass Airport;43.1592805556, -123.501744444
;;Loon Creek Airfield;50.8456, -104.324
;;Lopez Island Airport;48.4839, -122.938
LPR;KLPR;Lorain County Regional Airport;41.3443, -82.1776
;;Loring International Airport;46.95, -67.8833
LSN;KLSN;Los Banos Municipal Airport;37.0627777778, -120.869166667
RVE;SKSA;Los Colonizadores Airport;6.91666666667, -71.9
;;Los Frailes Airstrip;23.3666666667, -109.432222222
;MDLM;Los Montones Field;, 
;;Los Pinos Airstrip;30.4136111111, -115.868611111
;;Lost Creek Airport (Michigan);44.66, -84.2375
;;Lost Hills Airport;35.6236111111, -119.686111111
LSR;;Lost River 1 Airport;65.3961111111, -167.163055556
;;Louis Bennett Field;39.0914, -80.4694
;;Loukhi-3;66.055, 32.7966666667
;;Love County Airport;33.9514, -97.1461
RBW;KRBW;Lowcountry Regional Airport;32.9211111111, -80.6405555556
;;Lowell Airport (Indiana);41.23, -87.5078
;;Lowell City Airport;42.9538888889, -85.3438888889
;;Lower Chattahoochee Regional Airport;31.7019, -84.8269
OIC;KOIC;Lt. Warren Eaton Airport;42.5663888889, -75.5241666667
LBX;RPLU;Lubang Airport;13.8575, 120.108055556
LBZ;FNLK;Lucapa Airport;-8.44152777778, 20.7328333333
;KERY;Luce County Airport;46.311, -85.4572
;VIBL;Lucknow Air Force Station;26.9886111111, 80.8913888889
;;Lucky Landing Marina and Seaplane Base;44.9069, -68.805
;;Lufker Airport;40.8247222222, -72.7508333333
;KLUA;Luray Caverns Airport;38.6669, -78.5006
;FLLC;Lusaka City Airport;-15.41388889, 28.33055556
